dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Shuffled,37.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57],"[0.3879941005411909, 0.6810346932756962, 0.8617467222619958, 0.9966946139148743, 1.0954118126546395, 1.1795660429534705, 1.2277629511301236, 1.258323594789911, 1.2964265456750743, 1.3320619841925407, 1.3675701034346988, 1.4042214362933003, 1.4322911494174526, 1.4569635162397823]","[0.48962965 0.65222514 0.78037717 0.88948694 0.98607059 1.07361091
 1.15422777 1.22932472 1.29988776 1.36664085 1.43013406 1.49079689
 1.54897231 1.60493933]",$r$,dfa (short)
Trace,38.0,[ 5  9 13 17 21 25 29 33 37],"[0.41462596874924823, 0.6009910824614437, 0.7118573259695815, 0.7674437845446297, 0.8173518138916774, 0.8648057073470033, 0.8926340742075018, 0.9327837534920204, 0.984316685485179]","[0.45156575 0.5721959  0.66354783 0.73926589 0.80494419 0.86350741
 0.9167053  0.96568    1.01122425]",$r$,dfa (short)
Shuffled,38.0,[ 5  9 13 17 21 25 29 33 37],"[0.45660758677297675, 0.6591824653959242, 0.7571814980224422, 0.8371895125059545, 0.9249080791273107, 0.9903165509998991, 1.0622075958662955, 1.1455607888764945, 1.213588114642963]","[0.4755095  0.62522374 0.74200281 0.84073728 0.92767591 1.00613947
 1.07814016 1.14500533 1.2076645 ]",$r$,dfa (short)
Trace,39.0,[ 5  9 13 17 21 25 29],"[0.5564040218109801, 0.6881796094988865, 0.7179127591888386, 0.7631413921592397, 0.8033723171796314, 0.8272733208121998, 0.8801421778109373]","[0.57082721 0.65782536 0.71887249 0.76695277 0.80707879 0.84176317
 0.87246061]",$r$,dfa (short)
Shuffled,39.0,[ 5  9 13 17 21 25 29],"[0.4777399830922451, 0.7641327671133462, 0.906968832636175, 1.0380184920042608, 1.1090001385185737, 1.1812970453017688, 1.2596782511802544]","[0.51861989 0.70912474 0.86243493 0.99480639 1.11323033 1.22148677
 1.32189729]",$r$,dfa (short)
Trace,40.0,[ 5  9 13 17 21],"[0.4254417824673775, 0.665483491481326, 0.7415678714235273, 0.781245593645917, 0.8593828621970812]",[0.45571402 0.60031213 0.71326843 0.80886629 0.89310672],$r$,dfa (short)
Shuffled,40.0,[ 5  9 13 17 21],"[0.4178359558721939, 0.6370323066844036, 0.7861636311718088, 0.8918382109215167, 0.9845534237257123]",[0.43146111 0.61282664 0.7632696  0.89584116 1.0162892 ],$r$,dfa (short)
Trace,41.0,[ 5  9 13],"[0.28137619031544114, 0.4275858626235467, 0.6710814252063009]",[0.27325097 0.46141334 0.64037451],$r$,dfa (short)
Shuffled,41.0,[ 5  9 13],"[0.26730493076454476, 0.5139543662151111, 0.6984991113269642]",[0.27157491 0.49321961 0.71641952],$r$,dfa (short)
Trace,42.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57],"[0.41040446784619544, 0.691961493018273, 0.7966587128748169, 0.8237325980011787, 0.8541440447835088, 0.8890213056468647, 0.9067747667908449, 0.9256847089668343, 0.942832198090116, 0.9499841129291047, 0.9534629022871127, 0.9568920859684621, 0.951563479794382, 0.9468334955638192]","[0.53317046 0.62813372 0.69596396 0.75002516 0.79554946 0.83518538
 0.87047806 0.90241537 0.93167097 0.9587268  0.98394069 1.00758632
 1.02987817 1.05098771]",$r$,dfa (short)
