correlation,dataset,intercept,slope,std_error,timescale,var1,var2
-0.17,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,2.306167737556825,-0.774857371431402,0.026752219096532377,physical units,division_ratio,growth_rate
0.63,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.17470075173698857,0.050756284121339236,0.0003646442336177089,physical units,added_length,generationtime
0.28,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,2.846839946045697,0.24102766423994398,0.004735136658443455,physical units,added_length,length_birth
0.79,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,2.9419604161659834,1.2243290604609558,0.005481595285566526,physical units,added_length,length_final
-0.07,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,1.9286385399162882,-0.012578288196410124,0.0010350485816148765,physical units,added_length,growth_rate
-0.27,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,4.55802971586444,-2.7738723879135807,0.05793547139562883,physical units,generationtime,length_birth
0.24,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,5.268660551750426,4.5623819844461675,0.10894448406380657,physical units,generationtime,length_final
-0.35,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,2.142497338145925,-0.7483384023032138,0.011704581393287875,physical units,generationtime,growth_rate
0.73,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,1.920341938536616,1.3491278646201403,0.007261248783272613,physical units,length_birth,length_final
-0.13,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,1.9870571246570254,-0.027574957978234085,0.0012175354548829872,physical units,length_birth,growth_rate
-0.11,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,1.9728530188663704,-0.012366141865085173,0.0006478698236956318,physical units,length_final,growth_rate
0.07,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.52985391545184,0.09760953861319546,0.08282766056946698,long,div_and_fold,fold_growth
0.35,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.22187304056293233,0.3120345166749388,0.049042136200802,long,div_and_fold,division_ratio
0.54,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-14.1408800112579,17.172642907861903,1.555614490314373,long,div_and_fold,added_length
0.4,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.017559173810451856,0.3513823968663596,0.04612378444729492,long,div_and_fold,generationtime
0.44,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-14.368857686523711,17.870230297562692,2.114277425626094,long,div_and_fold,length_birth
0.48,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-29.294652503448873,35.8778889691891,3.790158501501441,long,div_and_fold,length_final
-0.26,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,2.9335415958852753,-1.0377764909137983,0.2231738466792067,long,div_and_fold,growth_rate
-0.79,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.8483233611275744,-0.49433287446823604,0.022535106159612798,long,fold_growth,division_ratio
-0.29,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,7.285746550387418,-6.445769545856867,1.2304117947094246,long,fold_growth,added_length
0.26,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.24009907360972838,0.15567525381303465,0.033935963599171316,long,fold_growth,generationtime
-0.54,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,13.272680179156415,-15.209701838660028,1.383373347107214,long,fold_growth,length_birth
-0.44,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,21.478589705572347,-23.023938733125288,2.699424501265952,long,fold_growth,length_final
0.52,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.9792770775743896,1.438526190721045,0.1378243319027034,long,fold_growth,growth_rate
0.57,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-7.59445086198798,20.142702931311014,1.6777325389848745,long,division_ratio,added_length
-0.02,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.3464157704553896,-0.015732251224971096,0.05577127396139136,long,division_ratio,generationtime
0.75,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-14.477326100636411,33.83498778511233,1.7187459602506185,long,division_ratio,length_birth
0.69,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-23.513108178593914,56.770316557290826,3.4767162867055283,long,division_ratio,length_final
-0.62,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,3.349701722309149,-2.727315734829235,0.2013316815705531,long,division_ratio,growth_rate
0.41,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.30196261043613537,0.011130923967740678,0.0014421948729298338,long,added_length,generationtime
0.94,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.16178640403195388,1.1977841081364724,0.02528919842816579,long,added_length,length_birth
0.98,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.3922361673670087,2.2875770343194506,0.02881446121447358,long,added_length,length_final
-0.62,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,2.1330058571679755,-0.07713813202390435,0.0057043650651663474,long,added_length,growth_rate
0.28,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.7098772540321234,13.083129353139768,2.59207319123266,long,generationtime,length_birth
0.33,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-2.6825678868470915,28.666335211895888,4.672480936914825,long,generationtime,length_final
-0.55,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,2.7409517588071184,-2.5369972822581235,0.2208811616291447,long,generationtime,growth_rate
0.98,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.3113531686648159,1.8035268997259861,0.01990660025344791,long,length_birth,length_final
-0.7,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,2.1391667213651875,-0.06886768726571706,0.00404856675289968,long,length_birth,growth_rate
-0.67,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,2.133540781779515,-0.03568482027310888,0.002303982466915513,long,length_final,growth_rate
0.78,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.000716853874971283,0.6935943049972997,0.0032704739766288475,short,div_and_fold,fold_growth
0.24,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.0005043926978651528,0.062448952202822205,0.0014933107276463883,short,div_and_fold,division_ratio
0.73,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.020256926576904304,4.60483365331404,0.02543148080822392,short,div_and_fold,added_length
0.72,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.0008920537074399624,0.37976600586670173,0.002126762521421868,short,div_and_fold,generationtime
-0.13,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.0010132812237628923,-0.636648633430801,0.02813793351868543,short,div_and_fold,length_birth
0.41,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.00033314081236663837,3.686486697835829,0.04854906667888855,short,div_and_fold,length_final
-0.06,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.002338493644002485,-0.07148062563143627,0.006657290865523408,short,div_and_fold,growth_rate
-0.23,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.00021301530101698705,-0.062316501498163236,0.0015704400167236535,short,fold_growth,division_ratio
0.71,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.014766781412347444,4.908935031514139,0.028499863627705253,short,fold_growth,added_length
0.89,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.00015914237321755346,0.5247646202439484,0.0015217612558902965,short,fold_growth,generationtime
-0.38,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.008348394963004909,-2.0711472331370886,0.029075151160056132,short,fold_growth,length_birth
0.25,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.02117132388535187,2.459291120842197,0.05662505793461415,short,fold_growth,length_final
-0.02,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.0007297098287145292,-0.025543877866091594,0.007268659666452861,short,fold_growth,growth_rate
0.09,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.007998522563104645,2.379924061759478,0.14825730944589807,short,division_ratio,added_length
-0.17,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.0011786521408902139,-0.3596352458750967,0.01262748530937395,short,division_ratio,generationtime
0.49,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.01224241398849039,10.091364414764113,0.10648819715797296,short,division_ratio,length_birth
0.35,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.01581809189834913,13.170951131684365,0.21028064551796732,short,division_ratio,length_final
-0.14,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.002045615121188122,-0.6409571885761178,0.027157063266285232,short,division_ratio,growth_rate
0.66,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.00202026738201231,0.0555052172505253,0.00037122502122092864,short,added_length,generationtime
0.17,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.012593218252367151,0.1289054484217529,0.004482002764996538,short,added_length,length_birth
0.77,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.019074404335752325,1.1016127908920972,0.005279992354858497,short,added_length,length_final
-0.04,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.0009329686934939445,-0.006465831313656239,0.001070678762825113,short,added_length,growth_rate
-0.32,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.004034657529961487,-2.93429051635322,0.0499793807259501,short,generationtime,length_birth
0.26,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.019398399591512554,4.363057991226913,0.09561807617018533,short,generationtime,length_final
-0.35,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.002341067154120106,-0.7294686064656645,0.011504220516192558,short,generationtime,growth_rate
0.65,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.02162818472010378,1.2154859067332064,0.008167036628813077,short,length_birth,length_final
-0.07,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.0006610559577992557,-0.017059864694929507,0.001371926008978669,short,length_birth,growth_rate
-0.06,20090525_E_coli_MG1655_(CGSC_6300)_Wang2010,0.0005339993028381872,-0.007098985059342317,0.0007236412343321711,short,length_final,growth_rate
0.78,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.024303594999208644,0.6069032186684296,0.004027673268739337,physical units,div_and_fold,fold_growth
0.31,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.44593460082470493,0.08362658961360814,0.0021752064451916386,physical units,div_and_fold,division_ratio
0.76,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-1.4383901448484844,4.888195017060144,0.034346589443081214,physical units,div_and_fold,added_length
0.74,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.010419364275689569,0.353093055122299,0.0026362737318886983,physical units,div_and_fold,generationtime
-0.07,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,4.143506236694053,-0.3066369224337559,0.03491094839735099,physical units,div_and_fold,length_birth
0.49,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,2.9543942895999917,4.4538990460476615,0.06505919892038081,physical units,div_and_fold,length_final
-0.05,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,1.7940558232202888,-0.03500787330832367,0.005787708012037799,physical units,div_and_fold,growth_rate
-0.18,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.5711627769612951,-0.057805518081537006,0.0026071313546875406,physical units,fold_growth,division_ratio
0.77,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.4871074789850658,6.273091572429769,0.04305790060182873,physical units,fold_growth,added_length
0.94,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.003704484544144626,0.5701337347954476,0.001724378497826762,physical units,fold_growth,generationtime
-0.31,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,4.895011230425018,-1.6165367494126461,0.04106956154191556,physical units,fold_growth,length_birth
0.34,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,5.00438442957161,3.8658463298908936,0.08723252664710654,physical units,fold_growth,length_final
-0.06,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,1.7932478950158972,-0.053870405515467096,0.007064395821387246,physical units,fold_growth,growth_rate
0.1,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,2.27608961319147,2.441647708009016,0.21114767683701452,physical units,division_ratio,added_length
-0.17,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.5474764360739564,-0.31954858547604087,0.015864352174362592,physical units,division_ratio,generationtime
0.4,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.0875115609684376,7.418290238416892,0.14079273954899582,physical units,division_ratio,length_birth
0.33,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.9415444560256239,12.513287765429409,0.2962520644515889,physical units,division_ratio,length_final
-0.01,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,1.7702259685091466,-0.025277122334834368,0.02232125913609644,physical units,division_ratio,growth_rate
0.73,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.17669014568842945,0.05459874391444275,0.0004193243614813986,physical units,added_length,generationtime
0.15,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,3.4622517928145085,0.0987417893463103,0.005337825235355422,physical units,added_length,length_birth
0.78,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,3.6349073697974994,1.0881688457501326,0.007107991164620135,physical units,added_length,length_final
-0.04,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,1.7758032174700091,-0.004687412049209285,0.0008926882035083959,physical units,added_length,growth_rate
-0.3,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,4.784366357615382,-2.5302736498056833,0.06715241870676798,physical units,generationtime,length_birth
0.34,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,5.183565174503808,6.236915764217084,0.14300975018359652,physical units,generationtime,length_final
-0.3,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,1.9173266753985518,-0.4176715044345222,0.010863606587546381,physical units,generationtime,growth_rate
0.57,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,2.8586954866113414,1.2038672195133813,0.014278203354822376,physical units,length_birth,length_final
0.0,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,1.7542684012070826,0.00044074218471160033,0.001376727837752985,physical units,length_birth,growth_rate
-0.01,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,1.7648850822834121,-0.0008656787555994319,0.0006153445442122842,physical units,length_final,growth_rate
0.63,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.053437967548500276,0.5848157396391475,0.05085558068444551,long,div_and_fold,fold_growth
0.01,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.5292702816619426,0.0031812304832543855,0.027289387747715686,long,div_and_fold,division_ratio
0.62,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-4.9961331420920425,8.360105482396891,0.7480508097435669,long,div_and_fold,added_length
0.44,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.10215342891007057,0.2669597422937932,0.038171040003492425,long,div_and_fold,generationtime
0.28,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.3591225652812038,3.3702307230468547,0.8204259657121348,long,div_and_fold,length_birth
0.42,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-3.417468585824426,10.71954444616334,1.6385347576453853,long,div_and_fold,length_final
0.01,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,1.748159041872746,0.01244077459066514,0.11823486526258113,long,div_and_fold,growth_rate
-0.48,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.6641478450457735,-0.20158836829722931,0.025697767840787245,long,fold_growth,division_ratio
0.57,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-1.8353386822074977,8.284075258245599,0.8413415638645648,long,fold_growth,added_length
0.7,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.07714446444234246,0.4574276684427016,0.03252401141365213,long,fold_growth,generationtime
-0.02,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,4.007997549704289,-0.29751951476134575,0.9182932929890473,long,fold_growth,length_birth
0.27,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,2.7983012624512327,7.309262482987634,1.8706685263302307,long,fold_growth,length_final
0.11,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,1.6294240289114161,0.2013902470707458,0.12637968643432668,long,fold_growth,growth_rate
0.08,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,2.0303742312517645,2.8973786269914767,2.444973669465669,long,division_ratio,added_length
-0.35,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.6661651425781142,-0.5452582254362264,0.10275381846996147,long,division_ratio,generationtime
0.57,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-5.653940201392574,17.77865462167332,1.8119496572735787,long,division_ratio,length_birth
0.3,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-3.048475443106967,19.9405802580893,4.433832856387453,long,division_ratio,length_final
-0.19,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,2.204539994991045,-0.8330566727785623,0.299152926827361,long,division_ratio,growth_rate
0.54,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.2898032642267732,0.024065828851430212,0.0026507823024818746,long,added_length,generationtime
0.7,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,1.5609505823504213,0.6304495163498248,0.044937148526800655,long,added_length,length_birth
0.89,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,1.5226541619592755,1.6925025610136457,0.06004697499794043,long,added_length,length_final
-0.14,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,1.824189596862271,-0.017708538024217818,0.008652921678109344,long,added_length,growth_rate
0.06,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,3.35927225744767,1.209360306349861,1.4098620702127531,long,generationtime,length_birth
0.34,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,2.1996518759518526,14.291857039069345,2.808668613997915,long,generationtime,length_final
-0.42,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,2.203410286792478,-1.177491032068949,0.17713481777603346,long,generationtime,growth_rate
0.88,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.5003516100791545,1.8538598452224417,0.0712116391975765,long,length_birth,length_final
-0.21,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,1.8698034361010645,-0.028552515773189898,0.009531969877880887,long,length_birth,growth_rate
-0.21,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,1.867580234264774,-0.014090061976543299,0.004504265723214776,long,length_final,growth_rate
0.78,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.004713693021114392,0.6069691094410052,0.004035586518728598,short,div_and_fold,fold_growth
0.31,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.0014364313153379768,0.0845158676532586,0.002160879353091741,short,div_and_fold,division_ratio
0.76,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.007875519663891307,4.832316519646544,0.03360298367808481,short,div_and_fold,added_length
0.74,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.003175630997805135,0.3531360762982961,0.0026336192680824952,short,div_and_fold,generationtime
-0.09,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.008699750254282509,-0.342296400262202,0.03332110501420257,short,div_and_fold,length_birth
0.5,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.05580886706576785,4.358950855885296,0.062350572415866015,short,div_and_fold,length_final
-0.05,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.0007899572127709976,-0.03528001879179097,0.005629737025580929,short,div_and_fold,growth_rate
-0.17,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.000559851527623279,-0.055009367999638174,0.0025962477273451584,short,fold_growth,division_ratio
0.78,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.03213393299269844,6.220519302316571,0.04151817284261921,short,fold_growth,added_length
0.94,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.000558909499783609,0.5705205016586841,0.0016933650558477356,short,fold_growth,generationtime
-0.32,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.021210932765981325,-1.6269569198452036,0.039160302318187165,short,fold_growth,length_birth
0.35,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.05532361603123488,3.795909534218798,0.08361808796393665,short,fold_growth,length_final
-0.07,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.0006540862103022254,-0.05886174612771281,0.0068755018554916775,short,fold_growth,growth_rate
0.1,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.015854861038583783,2.4474116527861645,0.20857015483092017,short,division_ratio,added_length
-0.16,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.0019954320652188265,-0.31391737020029364,0.01595542649029664,short,division_ratio,generationtime
0.41,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.0432326405647819,7.198910193855616,0.13523502512217858,short,division_ratio,length_birth
0.34,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.03468271640237533,12.380259405501715,0.28604668789375126,short,division_ratio,length_final
0.0,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.0007173111853333077,0.005903667813855406,0.021834331860797498,short,division_ratio,growth_rate
0.74,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.004035391571617194,0.05609787795901461,0.00042245182384191505,short,added_length,generationtime
0.11,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.00881678982780566,0.06967177478155467,0.005239756784321862,short,added_length,length_birth
0.77,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.06391844974961483,1.0532520410077788,0.007092470618553863,short,added_length,length_final
-0.04,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.001546585542775539,-0.0038703592405282044,0.0008858952387461413,short,added_length,growth_rate
-0.32,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.013637237698895386,-2.6052373114161975,0.06397916347322327,short,generationtime,length_birth
0.34,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.05130811266025465,6.047959514196168,0.13768346202032933,short,generationtime,length_final
-0.3,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.0029828984814147725,-0.4021676381388827,0.010589218743918424,short,generationtime,growth_rate
0.54,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.11267409140999748,1.136975809219173,0.014775923044406307,short,length_birth,length_final
0.03,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,-0.0017526194933478022,0.004441823872277052,0.001395957900413049,short,length_birth,growth_rate
0.01,20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,0.0007704844980241701,0.00043006281397635056,0.0006208279544683552,short,length_final,growth_rate
0.9,20090930_E_coli_MG1655_lexA3_Wang2010,-0.24626741632414073,0.8572670652669614,0.006410523760035254,physical units,div_and_fold,fold_growth
0.08,20090930_E_coli_MG1655_lexA3_Wang2010,0.5227141023735925,0.015954522545071396,0.002977811643859015,physical units,div_and_fold,division_ratio
0.84,20090930_E_coli_MG1655_lexA3_Wang2010,-1.504834169662503,3.9581047364092643,0.03978756691943323,physical units,div_and_fold,added_length
0.81,20090930_E_coli_MG1655_lexA3_Wang2010,-0.12008410024068916,0.44434795290671064,0.005009564801594359,physical units,div_and_fold,generationtime
-0.32,20090930_E_coli_MG1655_lexA3_Wang2010,3.9539520634413456,-1.0434137401828865,0.047675816038802936,physical units,div_and_fold,length_birth
0.45,20090930_E_coli_MG1655_lexA3_Wang2010,2.7270604965309944,2.6506698955231602,0.08024278056316203,physical units,div_and_fold,length_final
-0.01,20090930_E_coli_MG1655_lexA3_Wang2010,1.9223458849190422,-0.01078200149010839,0.027622000122616203,physical units,div_and_fold,growth_rate
-0.25,20090930_E_coli_MG1655_lexA3_Wang2010,0.5688658688714779,-0.04825991229745539,0.0029293440292686534,physical units,fold_growth,division_ratio
0.84,20090930_E_coli_MG1655_lexA3_Wang2010,-0.029616204335014995,4.055641541572585,0.03901885050490107,physical units,fold_growth,added_length
0.86,20090930_E_coli_MG1655_lexA3_Wang2010,0.022200226472965212,0.49666127408442295,0.004409715506390684,physical units,fold_growth,generationtime
-0.47,20090930_E_coli_MG1655_lexA3_Wang2010,3.9178562072378416,-1.6416892984171703,0.046994216797075404,physical units,fold_growth,length_birth
0.36,20090930_E_coli_MG1655_lexA3_Wang2010,4.060647637642971,2.1469541115605586,0.08335980461038196,physical units,fold_growth,length_final
0.05,20090930_E_coli_MG1655_lexA3_Wang2010,1.8529312505083948,0.08062968518453628,0.026903897043130707,physical units,fold_growth,growth_rate
-0.1,20090930_E_coli_MG1655_lexA3_Wang2010,3.861061712518862,-2.560666503932226,0.38127581210819195,physical units,division_ratio,added_length
-0.11,20090930_E_coli_MG1655_lexA3_Wang2010,0.5115238007678925,-0.3377758414469006,0.04567539486111191,physical units,division_ratio,generationtime
0.31,20090930_E_coli_MG1655_lexA3_Wang2010,0.01721164411400622,5.346041276697439,0.2513062320975753,physical units,division_ratio,length_birth
0.11,20090930_E_coli_MG1655_lexA3_Wang2010,3.6159529291353465,3.311420325876046,0.47682093225370303,physical units,division_ratio,length_final
-0.09,20090930_E_coli_MG1655_lexA3_Wang2010,2.374307458559718,-0.861634535137882,0.14359282164600354,physical units,division_ratio,growth_rate
0.7,20090930_E_coli_MG1655_lexA3_Wang2010,0.12178461332983745,0.0837149078729124,0.0013059483813949644,physical units,added_length,generationtime
-0.04,20090930_E_coli_MG1655_lexA3_Wang2010,2.9755363276345776,-0.032792224500228825,0.01112690080956853,physical units,added_length,length_birth
0.75,20090930_E_coli_MG1655_lexA3_Wang2010,3.0912434292480664,0.928049102440717,0.012199901466284753,physical units,added_length,length_final
0.1,20090930_E_coli_MG1655_lexA3_Wang2010,1.8099730615814742,0.03747544910521995,0.005658415666953316,physical units,added_length,growth_rate
-0.44,20090930_E_coli_MG1655_lexA3_Wang2010,3.7748654722630466,-2.6500096023739546,0.08143006076878728,physical units,generationtime,length_birth
0.26,20090930_E_coli_MG1655_lexA3_Wang2010,4.497136620677502,2.700697227144926,0.14842271125760406,physical units,generationtime,length_final
-0.31,20090930_E_coli_MG1655_lexA3_Wang2010,2.2211458161196176,-0.9599676718924284,0.04371875689227251,physical units,generationtime,growth_rate
0.55,20090930_E_coli_MG1655_lexA3_Wang2010,2.702266423472697,0.9246091596784569,0.021013554224660173,physical units,length_birth,length_final
-0.0,20090930_E_coli_MG1655_lexA3_Wang2010,1.9059565562326086,-0.001569616089811779,0.007652930454398068,physical units,length_birth,growth_rate
0.09,20090930_E_coli_MG1655_lexA3_Wang2010,1.7634392576344302,0.02574192554053929,0.004537744838239955,physical units,length_final,growth_rate
0.25,20090930_E_coli_MG1655_lexA3_Wang2010,0.18834926431153942,0.4278387341726828,0.16984083758255142,long,div_and_fold,fold_growth
-0.02,20090930_E_coli_MG1655_lexA3_Wang2010,0.5537086551793747,-0.014869822931517809,0.06392225117093828,long,div_and_fold,division_ratio
0.3,20090930_E_coli_MG1655_lexA3_Wang2010,-0.5708865470576581,3.003859497716499,1.0064406986524694,long,div_and_fold,added_length
-0.03,20090930_E_coli_MG1655_lexA3_Wang2010,0.3620979469193157,-0.02967470307673607,0.1111498303026495,long,div_and_fold,generationtime
0.11,20090930_E_coli_MG1655_lexA3_Wang2010,1.2857889567231682,1.5802433234749371,1.4297393283500885,long,div_and_fold,length_birth
0.15,20090930_E_coli_MG1655_lexA3_Wang2010,1.9151018597734892,3.4172894655279626,2.3231586675914153,long,div_and_fold,length_final
0.08,20090930_E_coli_MG1655_lexA3_Wang2010,1.4831920453741176,0.39846665240803913,0.4986067637517319,long,div_and_fold,growth_rate
-0.62,20090930_E_coli_MG1655_lexA3_Wang2010,0.67795300741303,-0.22514313147910003,0.029836457131726182,long,fold_growth,division_ratio
0.16,20090930_E_coli_MG1655_lexA3_Wang2010,1.8540979579059524,0.9592704710761911,0.6177596329366511,long,fold_growth,added_length
